name_csc,name_lit,ra_csc,dec_csc,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,gal_b,gal_l,extent_flag,conf_flag,pileup_flag,var_flag,streak_src_flag,sat_src_flag,man_add_flag,man_inc_flag,man_reg_flag,man_match_flag,man_pos_flag,var_inter_hard_flag,significance,flux_aper90_avg_b,flux_aper90_avg_h,flux_aper90_avg_m,flux_aper90_avg_s,lum_aper90_avg_b,lum_aper90_avg_h,lum_aper90_avg_m,lum_aper90_avg_s,hard_hm,hard_hs,hard_ms,var_intra_prob_b,var_inter_prob_b,d2d_csc,RAJ2000,DEJ2000,PU,Class,Subclass,Reference,Cluster,HST_Counterpart,RAJ2000_HST,DEJ2000_HST,APP_DISTANCE_MOD,HELIO_DISTANCE,REDDENING,F140LP,F165LP,F220W,F225W,F250W,F25QTZ,F25CN270,F275W,F300X,F300W,F330W,F336W,F342W,F390W,F435W,F438W,F439W,F555W,F606W,F625W,F656N,F658N,F814W,F140LP_abs,F165LP_abs,F220W_abs,F225W_abs,F250W_abs,F25QTZ_abs,F25CN270_abs,F275W_abs,F300X_abs,F300W_abs,F330W_abs,F336W_abs,F342W_abs,F390W_abs,F435W_abs,F438W_abs,F439W_abs,F555W_abs,F606W_abs,F625W_abs,F656N_abs,F658N_abs,F814W_abs,F555W-F814W,F555W-F625W,F435W-F555W,F336W-F555W,F336W-F625W,F336W-F658N,F625W-F658N,F140LP_Instrument,F165LP_Instrument,F220W_Instrument,F225W_Instrument,F250W_Instrument,F25QTZ_Instrument,F25CN270_Instrument,F275W_Instrument,F300X_Instrument,F300W_Instrument,F330W_Instrument,F336W_Instrument,F342W_Instrument,F390W_Instrument,F435W_Instrument,F438W_Instrument,F439W_Instrument,F555W_Instrument,F606W_Instrument,F625W_Instrument,F656N_Instrument,F658N_Instrument,F814W_Instrument,F140LP_GO,F165LP_GO,F220W_GO,F225W_GO,F250W_GO,F25QTZ_GO,F25CN270_GO,F275W_GO,F300X_GO,F300W_GO,F330W_GO,F336W_GO,F342W_GO,F390W_GO,F435W_GO,F438W_GO,F439W_GO,F555W_GO,F606W_GO,F625W_GO,F656N_GO,F658N_GO,F814W_GO,ATNF,PSRJ,pulsar_name_zhao2022,gc_name_zhao2022,zhao2022_table,P0,P1,Reference_atnf,CXOU_maveric,errc_maveric,RAJ2000_maveric,DEJ2000_maveric,d2d_csc_maveric,maveric_flag,idx_hugs,d2d_hugs,Star_ID,RAJ2000_HUGS,DEJ2000_HUGS,F275W_HUGS,F336W_HUGS,F438W_HUGS,F606W_HUGS,F814W_HUGS,F275W_HUGS_abs,F336W_HUGS_abs,F438W_HUGS_abs,F606W_HUGS_abs,F814W_HUGS_abs,F275W-F336W_HUGS,F275W-F438W_HUGS,F275W-F606W_HUGS,F275W-F814W_HUGS,F336W-F438W_HUGS,F336W-F606W_HUGS,F336W-F814W_HUGS,F438W-F606W_HUGS,F438W-F814W_HUGS,F606W-F814W_HUGS,F275W_delta,F336W_delta,F438W_delta,F606W_delta,F814W_delta,Star_ID_old,HUGS_Counterpart,flux_aper90_avg_lolim_b,flux_aper90_avg_hilim_b,flux_aper90_avg_lolim_h,flux_aper90_avg_hilim_h,flux_aper90_avg_lolim_m,flux_aper90_avg_hilim_m,flux_aper90_avg_lolim_s,flux_aper90_avg_hilim_s,flux_aper90_avg_mean_s,e_flux_aper90_avg_mean_s,flux_aper90_avg_mean_m,e_flux_aper90_avg_mean_m,flux_aper90_avg_mean_h,e_flux_aper90_avg_mean_h,flux_aper90_avg_mean_b,e_flux_aper90_avg_mean_b
2CXO J002410.6-720529,184,6.044246417287809,-72.0914531494952,0.7266291335118955,0.7256664197066212,20.58197330938708,-44.880222,305.88381,0,0,0,1,0,0,0,0,0,0,0,1,6.0689655172412005,6.8847829586933015e-16,,1.4574959733046e-16,3.6715324834862004e-16,1.668464569962568e+30,,3.5321090104246e+29,8.897625245293216e+29,-0.72204871955028,-0.99937539038101,-0.5159275452842,0.99999998046758,0.9988633611004456,0.160457703045069,6.044129166666666,-72.09142694444444,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.042963333333333,-72.09141,13.37,4.5,0.04,,,,,,,,,,21.6,,21.06,,,,,,19.7,,,,,18.54,,,,,,,,,,8.333937431123285,,7.793937431123282,,,,,,6.433937431123283,,,,,5.273937431123283,1.16,,,1.3599999999999994,,,,,,,,,,,,,"WFPC2,1,F300W,cont#51479",,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,7503.0,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,79596.0,0.0732281287004582,R0079138,6.044177,-72.09144,23.2612,21.2886,21.0902,19.5947,18.7259,9.995137431123284,8.022537431123283,7.824137431123283,6.328637431123283,5.459837431123283,1.9726,2.171,3.666499999999999,4.535299999999999,0.1983999999999994,1.6938999999999993,2.5626999999999995,1.4954999999999998,2.3643,0.8688000000000002,,-0.2286000000000001,,,-0.1859000000000001,R0079138,yes,5.647069168366401e-16,8.0451396371247e-16,1.9440426383230002e-16,5.940130283764801e-16,9.5297813639148e-17,1.9620138102177003e-16,2.937225986789e-16,4.356885213737e-16,3.632473029045468e-16,7.100209804086124e-17,1.457495973304584e-16,5.0451783691311015e-17,3.909914222849495e-16,1.9983747502660766e-16,6.823060913443581e-16,1.1993181289730696e-16
2CXO J002403.8-720621,122,6.016148949447995,-72.10602937714117,0.7135427676293424,0.7108899429758384,8.903774810835756,-44.86452,305.892789,0,0,0,0,0,0,0,0,0,0,0,1,15.947338786871423,9.2230893898322e-15,5.5704554457492e-15,1.6562852738594e-15,2.0678664832641e-15,2.2351318792267856e+31,1.3499492439412445e+31,4.013856811122553e+30,5.011286460937426e+30,0.17239225484072,-0.079950031230481,-0.24859462835728,0.4603390238702,0.98174494061218,0.1624250430724054,6.0160375,-72.106,0.5,CV,,https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4841R/abstract,NGC 104,main,6.0160375,-72.106,13.37,4.5,0.04,,,,,,,,,,19.02,,,,,23.25,,,,,22.36,,21.48,,,,,,,,,,,5.753937431123283,,,,,9.983937431123284,,,,,9.093937431123283,,8.213937431123284,,,,,,,,0.879999999999999,,,,,,,,,,"WFPC2,1,F300W,cont#51479",,,,,"ACS,WFC1,F435W",,,,,"ACS,WFC1,F625W",,"ACS,WFC1,F658N",,,,,,,,,,,7503.0,,,,,9281.0,,,,,9281.0,,9281.0,,,,,,,,,,,,,,,,41272.0,0.0116400289062613,R0041295,6.016114,-72.106016,,22.4493,23.1774,23.1582,22.4404,,9.183237431123285,9.911337431123282,9.892137431123285,9.174337431123284,,,,,-0.7280999999999977,-0.7088999999999999,0.0089000000000005,0.0191999999999978,0.7369999999999983,0.7178000000000004,,,,,,R0041295,yes,8.6963669904194e-15,9.749811789245e-15,4.8943970964571e-15,6.2014432384219006e-15,1.4859708818642e-15,1.8152453730548e-15,1.8880071578804e-15,2.2477258086478e-15,2.0678664832640998e-15,1.7985932538370002e-16,1.6472258589356045e-15,1.646816310709344e-16,5.53449434447579e-15,6.536992579213762e-16,9.223089389832201e-15,5.267223994127999e-16
2CXO J002407.9-720439,19,6.033200527318513,-72.07771142659715,0.7150438681167918,0.7134633264084309,45.82504213248336,-44.893303,305.891446,0,1,0,0,0,0,0,0,0,0,0,1,9.1095167792855,1.4720333153095e-15,,3.6669231064662004e-16,1.0912904596265001e-15,3.5673389373839937e+30,,8.886454839060207e+29,2.6446432347237814e+30,-0.53591505309182,-0.81823860087445,-0.48844472204872,0.71867350284061,0.86801171756294,0.1630793493752773,6.033108333333334,-72.0776761111111,0.5,MSP,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,J0024-7204G,J0024-7204G,47 Tuc (NGC 104),A1,0.0040403791435651,-4.2158399999999996e-20,ATNF rlm+95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3229074744613e-15,1.6112174334345e-15,0.0,1.3241552214085e-16,3.0077009749667e-16,4.284943854747e-16,9.7567241416619e-16,1.1992006353895e-15,1.085140469398336e-15,1.1179424172317984e-16,3.634049158912277e-16,6.387721131545592e-17,1.0565230072683421e-16,7.982143731454932e-17,1.4641009682408758e-15,1.4419384303358348e-16
2CXO J002400.6-720554,59,6.0025967668963744,-72.09843958052504,0.7191803685892623,0.7160472512425177,43.17517044741271,-44.8714,305.900203,0,0,0,1,0,0,0,0,0,0,0,1,7.925788912641528,2.305774548325e-15,1.3955888562068e-15,4.3776336757433005e-16,5.492010233684603e-16,5.587835031667968e+30,3.3820827392612064e+30,1.0608797302796824e+30,1.330938759834738e+30,0.1686445971268,-0.16489693941287,-0.32479700187383,0.9439942348793,0.19363757343386,0.1631263948290955,6.002525,-72.0984,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.001410416666666,-72.09837666666667,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,20.08,,,,,19.0,,,,,,,,,,,,,,,,,,6.813937431123282,,,,,5.733937431123284,1.0799999999999983,,,,,,,,,,,,,,,,,,,,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,2574.0,0.025799616610984,R0059181,6.002635,-72.098421,24.4829,21.9027,21.1721,19.932,19.0881,11.216837431123285,8.636637431123283,7.906037431123284,6.665937431123282,5.8220374311232845,2.5802000000000014,3.3108000000000004,4.550900000000002,5.3948,0.730599999999999,1.9707000000000008,2.8145999999999987,1.2401000000000018,2.084,0.8438999999999979,,,,,-0.0881000000000007,R0059181,yes,2.0407080203631e-15,2.570841076287e-15,1.036723150325e-15,1.7345175784284e-15,3.4656266599634e-16,5.289640691523101e-16,4.576675194737201e-16,6.341964198421501e-16,5.439843684003336e-16,8.82919011787162e-17,4.3776336757432206e-16,9.120070157798502e-17,1.3796814447553475e-15,3.489617926393264e-16,2.30577454832508e-15,2.6506652796195006e-16
2CXO J002407.1-720420,275,6.029831734215918,-72.07229023141335,0.7460783979414229,0.7411555900006314,91.42430367537116,-44.898509,305.894036,0,1,0,1,0,0,0,0,0,0,0,1,3.6315789473684,1.7761373427316001e-16,,8.0695155932148e-17,1.3970305095286e-16,4.3043074059339424e+29,,1.9555737551666724e+29,3.385576455045747e+29,-0.13116801998751,-0.63460337289194,-0.51093066833229,0.98085120190033,0.40025201322846,0.1641645836441494,6.029708333333333,-72.072265,0.5,AB,BYDra,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.02870875,-72.07226527777777,13.37,4.5,0.04,,,,,,,,,,,,22.038000106811523,,,,,,20.71299934387207,,,,,19.10999870300293,,,,,,,,,,,,8.771937537934807,,,,,,7.446936774995354,,,,,5.8439361341262135,1.6030006408691406,,,1.3250007629394531,,,,,,,,,,,,,,,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1.0149356244181e-16,2.4950500766944e-16,0.0,6.8387408890523e-17,4.1649112739173e-17,1.1974119912512e-16,9.3982052459196e-17,1.8288399397465e-16,1.376763799082689e-16,4.4459198341079715e-17,8.069515593214561e-17,3.9046043192973505e-17,5.4565257707060915e-17,4.12246327590873e-17,1.7423956150261427e-16,7.401942058803244e-17
2CXO J002411.1-720520,7,6.046374783334841,-72.08895906547887,0.7162714998378625,0.7148919177359867,98.93029033214737,-44.882786,305.883421,0,0,0,0,0,0,0,0,0,0,0,1,8.423556862572818,1.3812417347679e-15,,3.3628808337925e-16,9.7222079423295e-16,3.347313794553183e+30,,8.149636027529732e+29,2.3560887236253785e+30,-0.99937539038101,-0.99937539038101,-0.55215490318551,0.73148730440507,0.3280557831763699,0.1647343566261672,6.046291666666667,-72.0889211111111,0.5,MSP,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,J0024-7204E,J0024-7205E,47 Tuc,10,0.0035363291527624,9.85103e-20,ATNF mlr+91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.226566819289e-15,1.5256049892149e-15,5.3961337803388e-18,2.2124148499389003e-16,2.6622806600857e-16,4.0634810074993e-16,8.5064959729861e-16,1.0937919911673e-15,9.72220794232958e-16,1.2157119693434497e-16,3.3628808337925e-16,7.006001737068e-17,1.1331880938711705e-16,1.0792267560677561e-16,1.3730142196343145e-15,1.4955939464912292e-16
2CXO J002404.6-720453,39,6.019461878638538,-72.08161832029309,0.7145416481851518,0.7135560069729646,90.5594064028175,-44.888808,305.896521,1,1,0,0,0,0,0,0,0,0,0,1,9.457998779558856,2.4694636926416e-15,5.8770505067487025e-16,3.2431920114309003e-16,1.6142290628456001e-15,5.984520794194273e+30,1.4242497701411678e+30,7.859581045798288e+29,3.9119374064813456e+30,-0.65209244222361,-0.93066833229232,-0.65958775765147,0.45281913036013,0.9932298970394878,0.1663658884244828,6.019354166666666,-72.08158611111111,0.5,Spider,UL,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,J0024-7204O,J0024-7204O,47 Tuc,10,0.0026433432972435,3.03493e-20,ATNF clf+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2391729775941e-15,2.699754407689e-15,3.5262303040492003e-16,8.2278707094482e-16,2.5452899330217e-16,3.9410940898401003e-16,1.4603197687699e-15,1.7681383569214e-15,1.6142290628456798e-15,1.5390929407574995e-16,3.2431920114309003e-16,6.979020784092e-17,5.877050506748699e-16,2.3508202026995e-16,2.4694636926415203e-15,2.302907150474501e-16
2CXO J002403.4-720505,47,6.014498617113645,-72.08481682218435,0.7102185378780768,0.7099591125198745,3.4632675735591647,-44.885417,305.897976,0,0,0,1,0,0,0,0,0,0,0,1,44.17418024350309,4.4979198707659e-14,2.9034008839819996e-14,1.0265858543516e-14,8.6327066634571e-15,1.090029996287328e+32,7.036128134155995e+31,2.4878375052442955e+31,2.092057991845779e+31,-0.13116801998751,-0.24109931292942,-0.11118051217989,1.0,1.0,0.1686831259203982,6.0144,-72.08478111111111,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.0132666666666665,-72.08475638888888,13.37,4.5,0.04,,,,,,,,,,19.04,,19.13,,,,,,18.39,,,,,17.580000000000002,,,,,,,,,,5.773937431123283,,5.863937431123283,,,,,,5.123937431123284,,,,,4.313937431123286,0.8099999999999987,,,0.7399999999999984,,,,,,,,,,,,,"WFPC2,1,F300W,cont#51479",,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,7503.0,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,102885.0,0.0217509741358455,R0103981,6.014495,-72.08481,20.268,19.1281,19.0126,18.381,17.5504,7.0019374311232845,5.862037431123284,5.746537431123283,5.114937431123284,4.284337431123284,1.1399000000000008,1.2554000000000016,1.8870000000000005,2.717600000000001,0.1155000000000008,0.7470999999999997,1.5777,0.6315999999999988,1.4621999999999993,0.8306000000000004,,0.0018999999999991,,,0.029600000000002,R0103981,yes,4.4105297427018e-14,4.5853099988301e-14,2.796062755824e-14,3.0040303791301e-14,9.9140377698688e-15,1.059569051881e-14,8.3183521762964e-15,8.9274139951704e-15,8.617030501461927e-15,3.0460275899195045e-16,1.0248314020799374e-14,3.4090678740263084e-16,2.8980481692793085e-14,1.0400834509237552e-15,4.4979198707659805e-14,8.739012806415001e-16
2CXO J002406.0-720501,28,6.025226266111986,-72.08375562198991,0.7165747832950553,0.7148853104650471,83.13107514108145,-44.88696,305.893595,0,0,0,1,0,0,0,0,0,0,0,1,8.05378729858904,9.623657529900501e-16,,2.5461001986714e-16,7.1160144058298e-16,2.332205926959237e+30,,6.170242400588547e+29,1.7245014093695794e+30,-0.99937539038101,-0.99937539038101,-0.56714553404122,0.92770189080909,0.88760683049331,0.1707108170122975,6.025158333333333,-72.08371305555555,0.5,MSP,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,J0024-7204Z,J0024-7205Z,47 Tuc,10,0.004554447383906,-4.540000000000001e-21,ATNF frk+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3761698946975e-16,1.0871145165104e-15,,,1.9557001526026002e-16,3.0996002418608005e-16,6.1828832082299e-16,7.9869368569231e-16,7.066379007445285e-16,9.022700068019907e-17,2.516658256080346e-16,5.720849877658646e-17,,,9.623657529900898e-16,1.24748763520325e-16
2CXO J002413.9-720443,67,6.057930218055333,-72.07884884411327,0.7167197865386534,0.7136023427413272,178.3908623773752,-44.893313,305.880584,0,0,0,0,0,0,0,0,0,0,0,0,7.948654554929169,1.1207169541823e-15,2.2897154540805e-16,3.1679777901183003e-16,5.7722464606967e-16,2.71595566952255e+30,5.5489172764774345e+29,7.67730621713584e+29,1.3988514622096605e+30,-0.5209244222361,-0.77826358525921,-0.40724547158026,0.80991590603747,0.55161534567534,0.1718399154585717,6.057795833333333,-72.078825,0.5,MSP,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,J0024-7204D,J0024-7204D,47 Tuc,10,0.0053575732848657,-3.422e-21,ATNF mlr+91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.894022642753301e-16,1.2432773314288001e-15,1.1946341499550002e-16,3.3847967582059e-16,2.5508392595757003e-16,3.7439737519579e-16,4.9481844567926e-16,6.596308464600701e-16,5.7722464606966205e-16,8.240620039040503e-17,3.1351507697584055e-16,5.967280780907953e-17,2.28971545408042e-16,1.09508130412545e-16,1.1137320232700701e-15,1.2697175537620185e-16
2CXO J002405.1-720604,121,6.021656356655342,-72.10123864383999,0.7247089447750276,0.7168449930083076,179.4811778298434,-44.86951,305.891439,0,0,0,1,0,0,0,0,0,0,0,1,7.254025680120499,1.1217881390807001e-15,,1.3658124165156002e-16,8.568757240017e-16,2.7185515887571604e+30,,3.309922244235487e+29,2.076560430351177e+30,0.10243597751405,-0.83073079325422,-0.85321673953779,0.5658656755427,0.10915964469188,0.1744609685223041,6.021529166666666,-72.10121,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.020450416666667,-72.10118222222222,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,21.78,,,,,20.34,,,,,,,,,,,,,,,,,,8.513937431123285,,,,,7.073937431123284,1.4400000000000013,,,,,,,,,,,,,,,,,,,,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,1787.0,0.0338365380661071,R0053105,6.021689,-72.101228,27.4616,24.0415,23.195,21.3923,20.2575,14.195537431123284,10.775437431123285,9.928937431123284,8.126237431123283,6.991437431123284,3.420100000000001,4.2666,6.069300000000002,7.2041,0.8464999999999989,2.6492000000000004,3.783999999999999,1.8027000000000013,2.9375,1.1347999999999985,,,,,0.0824999999999995,R0053105,yes,9.643742861001501e-16,1.2792019920612e-15,8.1273042951497e-17,4.1375367320762e-16,8.5652643069621e-17,1.8519490393432003e-16,7.366272711100701e-16,9.691076133672202e-16,8.504794317335216e-16,1.162715089662836e-16,1.3473418971920297e-16,4.9777233965188e-17,2.4531245037912743e-16,1.6625892975479209e-16,1.12178813908066e-15,1.5741385298052498e-16
2CXO J002410.2-720401,167,6.042686644235403,-72.06710384791478,0.7325271645652243,0.7273438385499217,22.5733075435885,-44.904228,305.889604,0,0,0,0,0,0,0,0,0,0,0,1,4.588235294117619,3.4007997704916003e-16,,1.0737292558702001e-16,2.0131092649959e-16,8.241529123931872e+29,,2.602085253667482e+29,4.878587319688769e+29,-0.0062460961898814,-0.65833853841349,-0.61461586508432,0.53876303937985,0.36512522637109,0.1760148897557654,6.042533333333333,-72.06709111111111,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.041543333333333,-72.06707361111111,13.37,4.5,0.04,,,,,,,,,,,,17.23,,,,,,16.62,,,,,16.2,,,,,,,,,,,,3.963937431123284,,,,,,3.353937431123285,,,,,2.933937431123283,0.4200000000000017,,,0.6099999999999994,,,,,,,,,,,,,,,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,22189.0,0.1704627871403718,R0022181,6.042874,-72.067154,19.1273,17.4308,17.0994,16.0411,15.3608,5.8612374311232855,4.164737431123285,3.833337431123283,2.775037431123284,2.094737431123283,1.6965000000000003,2.0279000000000025,3.0862000000000016,3.7665000000000015,0.3314000000000021,1.3897000000000013,2.070000000000002,1.0582999999999991,1.7386,0.6803000000000008,,-0.2008000000000009,,,0.8392,R0022181,yes,2.6006115891995004e-16,4.1509761904530004e-16,1.0997147811616e-17,2.1994295623231e-16,6.6571213863955e-17,1.4602717879835002e-16,1.5098319487469002e-16,2.5163865812449003e-16,2.0131092649959004e-16,5.0327731624900005e-17,1.0565950159554195e-16,3.973456244485521e-17,1.1547005202196478e-16,1.0447290421034701e-16,3.3608961582672773e-16,7.753651934024256e-17
